activation,allele,allele_size,embedding_input_dim,embedding_output_dim,fit_time,impute,imputed_size,layer_sizes,model_params,test_auc,test_f1,test_tau,train_auc,train_f1,train_size,train_tau,layer0_size
tanh,HLA-B5401,621,21,5,0.331122875214,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.901358695652,0.682352941176,0.472186875399,0.97398650905,0.879120879121,415,0.673747118655,4
tanh,HLA-B5401,621,21,5,0.348429203033,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.883288043478,0.703296703297,0.476962469587,0.972583984505,0.858695652174,415,0.685093057548,8
tanh,HLA-B5401,621,21,5,0.410650014877,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.892934782609,0.6875,0.486115691782,0.972316836973,0.852459016393,415,0.69138555899,16
tanh,HLA-B5401,621,21,5,0.588066101074,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.88152173913,0.708333333333,0.482136029958,0.973585787751,0.827956989247,415,0.686526484517,64
tanh,HLA-B5401,621,21,5,0.762265920639,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.848505434783,0.628571428571,0.465918908026,0.97355239431,0.841530054645,415,0.680938548874,128
tanh,HLA-B5401,621,21,10,0.398061037064,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.890081521739,0.711111111111,0.480444673683,0.980464836706,0.860215053763,415,0.698504103092,4
tanh,HLA-B5401,621,21,10,0.457170009613,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.854076086957,0.622222222222,0.429505002338,0.981232885861,0.863157894737,415,0.703411768309,8
tanh,HLA-B5401,621,21,10,0.511651992798,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.864673913043,0.647619047619,0.452885515553,0.982501836639,0.866666666667,415,0.717648856513,16
tanh,HLA-B5401,621,21,10,0.707906007767,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.888451086957,0.680412371134,0.469202129031,0.984438656248,0.898876404494,415,0.711842262518,64
tanh,HLA-B5401,621,21,10,0.932306051254,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.875679347826,0.666666666667,0.466117891118,0.984605623456,0.881355932203,415,0.717867514864,128
tanh,HLA-B5401,621,21,32,0.657762050629,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.87839673913,0.68,0.453681447918,0.987343885661,0.896174863388,415,0.72173047907,4
tanh,HLA-B5401,621,21,32,0.723304986954,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.852038043478,0.626262626263,0.446418565089,0.991351098644,0.905027932961,415,0.727755731416,8
tanh,HLA-B5401,621,21,32,0.763193130493,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.881929347826,0.696629213483,0.45567127883,0.991083951112,0.910112359551,415,0.729480702853,16
tanh,HLA-B5401,621,21,32,1.15034008026,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.86847826087,0.645833333333,0.456467211195,0.991217524878,0.898876404494,415,0.735020047752,64
tanh,HLA-B5401,621,21,32,1.62678098679,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.857744565217,0.645833333333,0.443135344085,0.989815000334,0.918032786885,415,0.734558435677,128
tanh,HLA-B5401,621,21,64,1.02699494362,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.860190217391,0.601941747573,0.439752631535,0.993187737928,0.902857142857,415,0.749985997127,4
tanh,HLA-B5401,621,21,64,1.07139205933,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.85964673913,0.607843137255,0.446717039726,0.991985574033,0.897727272727,415,0.737692538712,8
tanh,HLA-B5401,621,21,64,1.18228387833,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.869836956522,0.625,0.454576871828,0.993020770721,0.916201117318,415,0.741822752013,16
tanh,HLA-B5401,621,21,64,1.78743386269,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.872690217391,0.66,0.465421450298,0.99148467241,0.910052910053,415,0.739611873128,64
tanh,HLA-B5401,621,21,64,2.50430321693,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.851630434783,0.64,0.441742462446,0.993187737928,0.934782608696,415,0.741263958449,128
tanh,HLA-B5401,621,21,128,1.66054105759,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.855570652174,0.654205607477,0.446120090453,0.997562278768,0.938144329897,415,0.770685654379,4
tanh,HLA-B5401,621,21,128,1.77587103844,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.846059782609,0.608695652174,0.442737377902,0.996794229613,0.951871657754,415,0.765850875279,8
tanh,HLA-B5401,621,21,128,1.90851712227,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.863043478261,0.621359223301,0.44980127764,0.995324918186,0.908045977011,415,0.761720661978,16
tanh,HLA-B5401,621,21,128,3.01535606384,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.856793478261,0.627450980392,0.438260258351,0.994456688706,0.922222222222,415,0.750593381436,64
tanh,HLA-B5401,621,21,128,4.47163891792,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.833016304348,0.601769911504,0.416471609865,0.994189541174,0.918367346939,415,0.746754712603,128
tanh,HLA-A6801,1700,21,5,1.02190709114,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,4
tanh,HLA-A6801,1700,21,5,1.02705597878,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,8
tanh,HLA-A6801,1700,21,5,1.18097305298,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,16
tanh,HLA-A6801,1700,21,5,1.52728581429,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,64
tanh,HLA-A6801,1700,21,5,2.03006386757,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,128
tanh,HLA-A6801,1700,21,10,1.12684607506,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,4
tanh,HLA-A6801,1700,21,10,1.31001400948,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,8
tanh,HLA-A6801,1700,21,10,1.36957812309,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,16
tanh,HLA-A6801,1700,21,10,1.92230010033,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,64
tanh,HLA-A6801,1700,21,10,2.6092441082,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,128
tanh,HLA-A6801,1700,21,32,2.09576010704,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,4
tanh,HLA-A6801,1700,21,32,2.20963096619,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,8
tanh,HLA-A6801,1700,21,32,2.28560209274,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,16
tanh,HLA-A6801,1700,21,32,3.3983309269,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,64
tanh,HLA-A6801,1700,21,32,4.83698105812,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,128
tanh,HLA-A6801,1700,21,64,3.24542999268,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,4
tanh,HLA-A6801,1700,21,64,3.52708911896,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,8
tanh,HLA-A6801,1700,21,64,3.73328018188,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,16
tanh,HLA-A6801,1700,21,64,5.64230823517,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,64
tanh,HLA-A6801,1700,21,64,7.78914403915,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,128
tanh,HLA-A6801,1700,21,128,5.54063415527,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,4
tanh,HLA-A6801,1700,21,128,5.87194609642,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,8
tanh,HLA-A6801,1700,21,128,6.17663192749,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,16
tanh,HLA-A6801,1700,21,128,9.62005186081,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,64
tanh,HLA-A6801,1700,21,128,13.9556181431,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.487318312991,0.0,,0.523043017167,0.0,1133,,128
tanh,HLA-A6801,1700,21,5,0.794015884399,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.812885547113,0.62700228833,0.469196325648,0.922847484589,0.799536500579,1133,0.664186327993,4
tanh,HLA-A6801,1700,21,5,0.814759969711,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.755831193243,0.577272727273,0.383242872474,0.926297474647,0.810365135453,1133,0.667515225209,8
tanh,HLA-A6801,1700,21,5,0.932032108307,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.863982949882,0.714893617021,0.529690052329,0.927079604958,0.804761904762,1133,0.6664499781,16
tanh,HLA-A6801,1700,21,5,1.28287410736,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.813309152524,0.643990929705,0.463036918394,0.924849207927,0.803716608595,1133,0.665438627422,64
tanh,HLA-A6801,1700,21,5,1.77499508858,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.833218606868,0.676056338028,0.493302753215,0.925459004441,0.804761904762,1133,0.670355884166,128
tanh,HLA-A6801,1700,21,10,0.874248027802,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.889028619841,0.764462809917,0.57553779626,0.933446013124,0.81227863046,1133,0.679261476812,4
tanh,HLA-A6801,1700,21,10,1.03517103195,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.861163326361,0.716417910448,0.532523126713,0.935192549877,0.822429906542,1133,0.68570051514,8
tanh,HLA-A6801,1700,21,10,1.07904005051,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.785152630325,0.635983263598,0.42126171889,0.934771657719,0.820211515864,1133,0.682349425276,16
tanh,HLA-A6801,1700,21,10,1.68984293938,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.810648381033,0.640552995392,0.465667630322,0.93631271956,0.826137689615,1133,0.684575030843,64
tanh,HLA-A6801,1700,21,10,2.20581197739,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.857112599613,0.705179282869,0.525187487684,0.936441969908,0.816132858837,1133,0.684857194512,128
tanh,HLA-A6801,1700,21,32,1.67820596695,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.846628365677,0.683486238532,0.502004338822,0.941035328428,0.823113207547,1133,0.69592181478,4
tanh,HLA-A6801,1700,21,32,1.77520489693,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.872428582775,0.723849372385,0.544563692843,0.947931994432,0.847417840376,1133,0.710308991508,8
tanh,HLA-A6801,1700,21,32,1.87478113174,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.838659288872,0.688453159041,0.501359308493,0.954155895804,0.857808857809,1133,0.720587357958,16
tanh,HLA-A6801,1700,21,32,2.90977501869,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.833125943184,0.687631027254,0.492012692558,0.944929409425,0.829213483146,1133,0.703153447684,64
tanh,HLA-A6801,1700,21,32,4.11097407341,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.816194964391,0.637554585153,0.461645676509,0.943812553854,0.839951865223,1133,0.701019783087,128
tanh,HLA-A6801,1700,21,64,2.51075601578,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.84718434778,0.686315789474,0.505558329455,0.966872141579,0.866028708134,1133,0.75248136366,4
tanh,HLA-A6801,1700,21,64,2.71476984024,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.886712027746,0.758771929825,0.562915438069,0.977487240671,0.909090909091,1133,0.779740276287,8
tanh,HLA-A6801,1700,21,64,2.93875193596,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.85582854571,0.705882352941,0.517700076813,0.976317359316,0.90973871734,1133,0.781303272789,16
tanh,HLA-A6801,1700,21,64,4.44803094864,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.849778930926,0.7,0.496616438432,0.968022138265,0.889696969697,1133,0.758990150311,64
tanh,HLA-A6801,1700,21,64,6.28930091858,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.868907362792,0.723311546841,0.540023185237,0.959564525751,0.863961813842,1133,0.735909796284,128
tanh,HLA-A6801,1700,21,128,4.3279569149,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.841611289084,0.673511293634,0.498602120031,0.969652681116,0.894424673784,1133,0.766383472507,4
tanh,HLA-A6801,1700,21,128,4.607888937,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.839572688041,0.704724409449,0.494744585714,0.990087492543,0.933179723502,1133,0.81748997071,8
tanh,HLA-A6801,1700,21,128,4.90888619423,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.867014376109,0.744282744283,0.534888237917,0.989245708226,0.94269005848,1133,0.827590795975,16
tanh,HLA-A6801,1700,21,128,7.70406603813,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.865174340102,0.727272727273,0.533990254519,0.988128852655,0.936363636364,1133,0.840113790262,64
tanh,HLA-A6801,1700,21,128,11.3099410534,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.852677980461,0.716981132075,0.514791116508,0.984330880891,0.920481927711,1133,0.822518190695,128
tanh,HLA-A6801,1700,21,5,1.01511216164,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,4
tanh,HLA-A6801,1700,21,5,1.04941987991,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,8
tanh,HLA-A6801,1700,21,5,1.18705201149,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,16
tanh,HLA-A6801,1700,21,5,1.60154700279,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,64
tanh,HLA-A6801,1700,21,5,2.17604112625,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,128
tanh,HLA-A6801,1700,21,10,1.12420511246,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,4
tanh,HLA-A6801,1700,21,10,1.30611300468,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,8
tanh,HLA-A6801,1700,21,10,1.3654999733,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,16
tanh,HLA-A6801,1700,21,10,1.92434716225,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,64
tanh,HLA-A6801,1700,21,10,2.63715481758,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,128
tanh,HLA-A6801,1700,21,32,2.11813807487,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,4
tanh,HLA-A6801,1700,21,32,2.20066094398,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,8
tanh,HLA-A6801,1700,21,32,2.33010983467,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,16
tanh,HLA-A6801,1700,21,32,3.43728303909,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,64
tanh,HLA-A6801,1700,21,32,4.88350892067,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,128
tanh,HLA-A6801,1700,21,64,3.12219309807,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,4
tanh,HLA-A6801,1700,21,64,3.41922092438,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,8
tanh,HLA-A6801,1700,21,64,3.84164595604,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,16
tanh,HLA-A6801,1700,21,64,5.55090403557,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,64
tanh,HLA-A6801,1700,21,64,7.5756509304,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,128
tanh,HLA-A6801,1700,21,128,5.52327203751,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,4
tanh,HLA-A6801,1700,21,128,5.72012591362,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,8
tanh,HLA-A6801,1700,21,128,6.24577903748,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,16
tanh,HLA-A6801,1700,21,128,9.5792889595,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,64
tanh,HLA-A6801,1700,21,128,14.1988449097,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.53292208308,0.0,,0.511625903095,0.0,1133,,128
tanh,HLA-A6801,1700,21,5,0.798312902451,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.852320563395,0.719191919192,0.533570866998,0.934990389077,0.815668202765,1133,0.672909985463,4
tanh,HLA-A6801,1700,21,5,0.814817905426,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.885057319107,0.734234234234,0.580845615207,0.938798303175,0.825688073394,1133,0.678821950333,8
tanh,HLA-A6801,1700,21,5,0.946197986603,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.844338248921,0.709163346614,0.527498648871,0.938735335057,0.816184971098,1133,0.672846586375,16
tanh,HLA-A6801,1700,21,5,1.29660391808,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.840869979614,0.69111969112,0.505676614977,0.936733611719,0.8178613396,1133,0.673033613682,64
tanh,HLA-A6801,1700,21,5,1.76337981224,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.800045008075,0.65,0.446421886422,0.937837210844,0.822988505747,1133,0.675296961091,128
tanh,HLA-A6801,1700,21,10,0.865372180939,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.895237086654,0.742268041237,0.600947187298,0.943348578246,0.827906976744,1133,0.692734879995,4
tanh,HLA-A6801,1700,21,10,1.04691100121,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.831908077626,0.672451193059,0.491065340109,0.94300059654,0.828070175439,1133,0.694874599184,8
tanh,HLA-A6801,1700,21,10,1.07421088219,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.868563183395,0.715935334873,0.568764431225,0.942351030689,0.837264150943,1133,0.693628807123,16
tanh,HLA-A6801,1700,21,10,1.70583295822,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.804545815573,0.663983903421,0.45112785547,0.943921919533,0.834112149533,1133,0.695299373068,64
tanh,HLA-A6801,1700,21,10,2.22925400734,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.842048132165,0.701298701299,0.521008965748,0.945240935905,0.826603325416,1133,0.697046017917,128
