,activation,allele,allele_size,embedding_output_dim,fit_time,impute,imputed_size,layer_sizes,model_params,test_auc,test_f1,test_tau,train_auc,train_f1,train_size,train_tau,layer0_size
201,tanh,HLA-A0203,19879,5,11.8260889053,True,2704.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.811074976375,0.692629546186,0.478943217899,0.906536520776,0.78970853508,13253,0.603789196861,8
202,tanh,HLA-A0203,19879,5,11.8164598942,True,2704.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.801746374474,0.685995085995,0.459658496494,0.922373240938,0.81159969674,13253,0.629697889586,16
203,tanh,HLA-A0203,19879,5,11.9659969807,True,2704.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.784232701138,0.668151447661,0.428761843322,0.948679207838,0.846671215518,13253,0.680128172989,64
204,tanh,HLA-A0203,19879,5,12.2697389126,True,2704.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.764454067964,0.64974271012,0.405404920014,0.965445511651,0.874544917839,13253,0.732111093911,128
205,tanh,HLA-A0203,19879,10,11.8454020023,True,2704.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.799141521585,0.69485234791,0.460155773476,0.910296544034,0.791559737668,13253,0.611021076694,4
206,tanh,HLA-A0203,19879,10,11.8582758904,True,2704.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.786525109871,0.675761104641,0.430382988503,0.926828816447,0.818570207918,13253,0.642665117496,8
207,tanh,HLA-A0203,19879,10,11.9027879238,True,2704.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.77288258271,0.664216505179,0.410153457786,0.945307501857,0.843565862003,13253,0.679770475043,16
208,tanh,HLA-A0203,19879,10,12.2370929718,True,2704.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.769043428696,0.652613240418,0.402018060144,0.977533163064,0.902354375762,13253,0.770198306515,64
209,tanh,HLA-A0203,19879,10,12.7923510075,True,2704.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.736812982533,0.604335047759,0.357409620811,0.98563144447,0.919672919673,13253,0.81095248239,128
210,tanh,HLA-A0203,19879,32,12.4452319145,True,2704.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.778042170591,0.673064411191,0.421263676984,0.923023792155,0.811166463013,13253,0.629414887967,4
211,tanh,HLA-A0203,19879,32,12.4014191628,True,2704.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.770151228272,0.661101300369,0.419661119028,0.947980993854,0.848785046729,13253,0.679838243247,8
212,tanh,HLA-A0203,19879,32,12.4220368862,True,2704.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.763889235944,0.653128611524,0.399882726461,0.970283241047,0.887649846669,13253,0.738851777469,16
213,tanh,HLA-A0203,19879,32,12.8665678501,True,2704.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.774634390173,0.656266619394,0.3994194061,0.989280656824,0.929022383777,13253,0.840119221021,64
214,tanh,HLA-A0203,19879,32,13.2919261456,True,2704.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.761029202975,0.638412017167,0.392788597187,0.991436707916,0.941779226828,13253,0.862592888827,128
215,tanh,HLA-A0203,19879,64,13.9986150265,True,2704.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.783656227,0.666125365378,0.443980443815,0.922524380055,0.807525325615,13253,0.636409373633,4
216,tanh,HLA-A0203,19879,64,13.9964120388,True,2704.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.788830769796,0.670418804834,0.437079480757,0.949436843534,0.849866970734,13253,0.684768344229,8
217,tanh,HLA-A0203,19879,64,13.9156799316,True,2704.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.765063528103,0.652946058091,0.386752810814,0.973363942711,0.894831673779,13253,0.752931559582,16
218,tanh,HLA-A0203,19879,64,13.420691967,True,2704.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.776435037739,0.658589937742,0.395253230038,0.990904538754,0.938881183541,13253,0.842450977941,64
219,tanh,HLA-A0203,19879,64,13.6987900734,True,2704.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.774088157145,0.658429248477,0.400461179651,0.993347607478,0.950728403081,13253,0.870690051581,128
220,tanh,HLA-A0203,19879,128,15.5985958576,True,2704.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.785407229926,0.679898380438,0.436445067413,0.921807155382,0.818402842716,13253,0.634487395193,4
221,tanh,HLA-A0203,19879,128,15.6133990288,True,2704.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.756251675329,0.643950617284,0.395637672684,0.949365568238,0.850739151168,13253,0.688705671298,8
222,tanh,HLA-A0203,19879,128,15.5832350254,True,2704.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.762471027217,0.651040812981,0.397945650618,0.974862285481,0.896467493424,13253,0.75957364819,16
223,tanh,HLA-A0203,19879,128,15.7223329544,True,2704.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.760669717091,0.640773286467,0.395231102004,0.992201843784,0.944018186985,13253,0.852396423045,64
224,tanh,HLA-A0203,19879,128,14.7646241188,True,2704.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.749349981751,0.637114444632,0.373548511593,0.991889439133,0.945606694561,13253,0.864255697787,128
225,tanh,HLA-A0203,19879,5,11.7425298691,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.795833551031,0.686491616577,0.44701389633,0.901502237181,0.78165771297,13253,0.590186866027,4
226,tanh,HLA-A0203,19879,5,11.7516419888,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.808178266002,0.689313984169,0.473009553464,0.90933452273,0.798668568711,13253,0.604344482013,8
227,tanh,HLA-A0203,19879,5,11.7767782211,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.785904812151,0.668915500084,0.445806718866,0.919019729381,0.805869292403,13253,0.622464877084,16
228,tanh,HLA-A0203,19879,5,11.8823368549,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.778908088603,0.653342766183,0.419638186127,0.951121945324,0.853040377759,13253,0.68988792998,64
229,tanh,HLA-A0203,19879,5,12.1644499302,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.744710361144,0.62434436607,0.377395253475,0.964886973587,0.857458563536,13253,0.725856372158,128
230,tanh,HLA-A0203,19879,10,11.7902300358,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.768154226448,0.669322709163,0.413632891684,0.914425365195,0.800602239578,13253,0.615195486997,4
231,tanh,HLA-A0203,19879,10,11.9687879086,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.780413897168,0.666666666667,0.430385904552,0.929608884236,0.821108782625,13253,0.648071229117,8
232,tanh,HLA-A0203,19879,10,11.8095359802,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.772222673394,0.668950889215,0.412927360999,0.944071239239,0.844766021425,13253,0.681868479842,16
233,tanh,HLA-A0203,19879,10,12.1741070747,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.756709220027,0.637701229012,0.386284335151,0.980487284534,0.908557364635,13253,0.788189564431,64
234,tanh,HLA-A0203,19879,10,12.9613659382,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.761761425934,0.649036000682,0.407988666299,0.984512936922,0.922263450835,13253,0.8101860035,128
235,tanh,HLA-A0203,19879,32,12.4007809162,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.800868057133,0.684235294118,0.455473863152,0.917253628096,0.803504380476,13253,0.62226773852,4
236,tanh,HLA-A0203,19879,32,12.4232709408,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.766484954976,0.649765584303,0.416733680863,0.945966334022,0.83922705314,13253,0.681179421397,8
237,tanh,HLA-A0203,19879,32,12.3593940735,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.776111945305,0.652437966337,0.402031720145,0.969203476503,0.887183859051,13253,0.745685018938,16
238,tanh,HLA-A0203,19879,32,12.7935619354,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.773218737033,0.662646450724,0.404819458101,0.988655256026,0.931344963421,13253,0.83715443467,64
239,tanh,HLA-A0203,19879,32,13.2437751293,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.768124269291,0.645938864629,0.391504632622,0.991220740811,0.937254526296,13253,0.861938345898,128
240,tanh,HLA-A0203,19879,64,13.9041919708,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.800938004492,0.694268499923,0.459042206165,0.923644319024,0.814911463187,13253,0.632743439659,4
241,tanh,HLA-A0203,19879,64,13.9808208942,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.763104150197,0.654433257551,0.400476958814,0.947207908276,0.848015303682,13253,0.685416493334,8
242,tanh,HLA-A0203,19879,64,14.0030539036,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.770397037867,0.659838817999,0.396619870729,0.96983675603,0.885602518844,13253,0.744500778056,16
243,tanh,HLA-A0203,19879,64,13.4365618229,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.747267557071,0.630307337005,0.372570682492,0.990540425503,0.935493091949,13253,0.849976280318,64
244,tanh,HLA-A0203,19879,64,13.7138409615,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.761898954367,0.645543175487,0.387338144751,0.99271597231,0.947691734922,13253,0.867493084568,128
245,tanh,HLA-A0203,19879,128,15.5733869076,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.781344225434,0.681599004511,0.423283170968,0.919602116572,0.809580618519,13253,0.632312354431,4
246,tanh,HLA-A0203,19879,128,15.5046041012,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.78119903024,0.663400293974,0.42943933822,0.949942466344,0.855204898728,13253,0.691662557508,8
247,tanh,HLA-A0203,19879,128,15.7322700024,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.761987264091,0.647770595061,0.386438732431,0.972565020578,0.888569512312,13253,0.758847163716,16
248,tanh,HLA-A0203,19879,128,15.680961132,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.766174971756,0.635860838537,0.397741457003,0.991609472136,0.941804891763,13253,0.85458405936,64
249,tanh,HLA-A0203,19879,128,14.7784600258,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.76279019162,0.649749697911,0.397722357101,0.993131391945,0.949915270194,13253,0.873768015707,128
250,tanh,HLA-A0203,19879,5,11.7888522148,True,2409.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.829253102293,0.673709874035,0.488621010328,0.889326015121,0.765126618983,13253,0.585547903684,4
251,tanh,HLA-A0203,19879,5,11.7953121662,True,2409.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.822018803819,0.666390557051,0.47534241364,0.899959709643,0.78045112782,13253,0.602636618603,8
252,tanh,HLA-A0203,19879,5,11.7922418118,True,2409.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.820042341342,0.664926721542,0.476304854832,0.915199408996,0.799846845984,13253,0.627274243604,16
253,tanh,HLA-A0203,19879,5,11.9202349186,True,2409.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.798079959201,0.626279863481,0.429404396861,0.950888990447,0.846624593613,13253,0.69192644403,64
254,tanh,HLA-A0203,19879,5,12.2518639565,True,2409.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.784683856869,0.620703933747,0.410528016882,0.971394283913,0.888506735454,13253,0.750234356041,128
255,tanh,HLA-A0203,19879,10,12.036883831,True,2409.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.813039986037,0.677914110429,0.473585901766,0.90267080897,0.78139088729,13253,0.604876281104,4
256,tanh,HLA-A0203,19879,10,11.8820018768,True,2409.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.811869432607,0.666799046863,0.465461720365,0.923520802781,0.807134681419,13253,0.642308823108,8
257,tanh,HLA-A0203,19879,10,12.0198318958,True,2409.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.785481010665,0.612997903564,0.439942204187,0.942826766653,0.834334431312,13253,0.675792948175,16
258,tanh,HLA-A0203,19879,10,12.1946890354,True,2409.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.794732992286,0.647001367455,0.434864209514,0.97895986381,0.906217665318,13253,0.783317337894,64
259,tanh,HLA-A0203,19879,10,12.6559040546,True,2409.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.792457100215,0.643790212517,0.440512533265,0.982624526046,0.911617767281,13253,0.807971539218,128
260,tanh,HLA-A0203,19879,32,12.4213931561,True,2409.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.797324499332,0.651539068666,0.446473284677,0.913037561241,0.79430498314,13253,0.625833294818,4
261,tanh,HLA-A0203,19879,32,12.3903861046,True,2409.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.805600483403,0.662863886703,0.452776176302,0.942569323832,0.838240917782,13253,0.675461056952,8
262,tanh,HLA-A0203,19879,32,12.4010329247,True,2409.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.78288027511,0.613514627112,0.423622805723,0.967940111527,0.882587253414,13253,0.740436966635,16
263,tanh,HLA-A0203,19879,32,12.8503570557,True,2409.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.759212701305,0.592789840229,0.397739420236,0.988725715057,0.935613494066,13253,0.838622354274,64
264,tanh,HLA-A0203,19879,32,13.3146779537,True,2409.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.769845930294,0.594389369331,0.416463368678,0.991955296324,0.946465598492,13253,0.863404883456,128
265,tanh,HLA-A0203,19879,64,14.0523018837,True,2409.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.814325919481,0.670822441182,0.476117393484,0.912753027893,0.793656895723,13253,0.625753029496,4
266,tanh,HLA-A0203,19879,64,14.1408760548,True,2409.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.792175133799,0.634869739479,0.449657888529,0.945386998951,0.839405696981,13253,0.683709507873,8
267,tanh,HLA-A0203,19879,64,14.0489411354,True,2409.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.769333819084,0.594151062487,0.419683588124,0.971175761544,0.879170335584,13253,0.752608108409,16
268,tanh,HLA-A0203,19879,64,13.5536379814,True,2409.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.774249301094,0.611864749949,0.417614890595,0.989104414606,0.933765032377,13253,0.849182963343,64
269,tanh,HLA-A0203,19879,64,13.6684799194,True,2409.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.767608040747,0.573271069602,0.41016368518,0.991415934568,0.919268244184,13253,0.865271494932,128
270,tanh,HLA-A0203,19879,128,15.6094548702,True,2409.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.791672203772,0.640293637847,0.44174556639,0.914533786454,0.800343577019,13253,0.625184268869,4
271,tanh,HLA-A0203,19879,128,15.6701860428,True,2409.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.781706219579,0.6107907743,0.428222882336,0.946661791634,0.842881778118,13253,0.69090258092,8
272,tanh,HLA-A0203,19879,128,15.693641901,True,2409.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.766149037282,0.584391259105,0.406281352466,0.973511343573,0.890408320493,13253,0.757644077756,16
273,tanh,HLA-A0203,19879,128,15.8096899986,True,2409.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.744186986422,0.555508112724,0.376550735817,0.989696738935,0.934317343173,13253,0.846066092513,64
274,tanh,HLA-A0203,19879,128,15.0477249622,True,2409.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.764470868582,0.588308457711,0.410380694293,0.993249643872,0.95355035218,13253,0.880057190935,128
275,tanh,HLA-A0203,19879,5,11.7676250935,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.821920745005,0.666398875276,0.4758116163,0.890092416791,0.765108433735,13253,0.584346408504,4
276,tanh,HLA-A0203,19879,5,11.7212970257,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.826986438731,0.68179975679,0.478450172274,0.895699067632,0.773693659643,13253,0.599286904078,8
277,tanh,HLA-A0203,19879,5,11.7938539982,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.832543183739,0.706150341686,0.482017921892,0.913203617894,0.799658994032,13253,0.620655115015,16
278,tanh,HLA-A0203,19879,5,11.8810198307,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.799852589964,0.636838804098,0.437408924897,0.948788102295,0.844057749307,13253,0.692218836944,64
279,tanh,HLA-A0203,19879,5,12.255656004,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.79623047153,0.637663645519,0.426442632951,0.971659534484,0.888825757576,13253,0.75347729686,128
280,tanh,HLA-A0203,19879,10,11.8909640312,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.811460444059,0.651172357055,0.47774854778,0.902690316516,0.782853390864,13253,0.609598348601,4
281,tanh,HLA-A0203,19879,10,11.8607580662,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.796185985389,0.65582761998,0.455843872808,0.922326335286,0.804439341753,13253,0.637510761051,8
282,tanh,HLA-A0203,19879,10,11.8854248524,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.814473291656,0.64553794829,0.464399490298,0.940781479146,0.832376578645,13253,0.675016568172,16
283,tanh,HLA-A0203,19879,10,12.1189720631,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.794188226355,0.621208952102,0.433315689244,0.978374625607,0.899197835121,13253,0.782379048712,64
284,tanh,HLA-A0203,19879,10,12.6986680031,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.790041881336,0.636400160707,0.435747094421,0.985412815632,0.923700700332,13253,0.816555653082,128
285,tanh,HLA-A0203,19879,32,12.3640501499,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.796568187601,0.641749502982,0.4630663553,0.914280531427,0.797925506836,13253,0.627879956574,4
286,tanh,HLA-A0203,19879,32,12.3922829628,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.802700554884,0.638144742103,0.460335618935,0.942861250883,0.837081317013,13253,0.678874789245,8
287,tanh,HLA-A0203,19879,32,12.3366930485,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.786330601316,0.627005076142,0.434051693475,0.967680302721,0.879428571429,13253,0.743174224875,16
288,tanh,HLA-A0203,19879,32,12.7876260281,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.77934372151,0.62953419227,0.427392282724,0.989008533067,0.936713580017,13253,0.841197425862,64
289,tanh,HLA-A0203,19879,32,13.2392470837,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.776358512111,0.620293301625,0.424137798863,0.990514636267,0.936208771294,13253,0.861970241589,128
290,tanh,HLA-A0203,19879,64,14.0643129349,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.80618344116,0.670406189555,0.460289931158,0.914784048511,0.80230933979,13253,0.62864394289,4
291,tanh,HLA-A0203,19879,64,14.0376842022,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.784246188957,0.617968433832,0.432542959097,0.94444637798,0.840090943539,13253,0.679803172787,8
292,tanh,HLA-A0203,19879,64,13.9780349731,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.780713232109,0.611262298514,0.418721296122,0.971705552891,0.885608153157,13253,0.752331609798,16
293,tanh,HLA-A0203,19879,64,13.537127018,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.771362197835,0.592701342282,0.41821982369,0.989550426426,0.931983186855,13253,0.849907032616,64
294,tanh,HLA-A0203,19879,64,13.6978671551,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.761031332631,0.599755700326,0.401637837141,0.99104650968,0.941035783277,13253,0.865146262108,128
295,tanh,HLA-A0203,19879,128,15.6673049927,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.794386378987,0.645870825835,0.448453056065,0.917775446073,0.801427331469,13253,0.629587060175,4
296,tanh,HLA-A0203,19879,128,15.6146860123,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.796667666185,0.621582733813,0.43731717939,0.945984410147,0.841903300077,13253,0.684279187311,8
297,tanh,HLA-A0203,19879,128,15.6220221519,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.774395158848,0.593439153439,0.412561908118,0.972086026928,0.880472685006,13253,0.75324744059,16
298,tanh,HLA-A0203,19879,128,15.8737590313,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.762607325183,0.595551894563,0.39601225626,0.990987466526,0.944589066567,13253,0.853139900881,64
299,tanh,HLA-A0203,19879,128,14.9391059875,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.77701411479,0.591738309918,0.418223706734,0.993027939254,0.953236064347,13253,0.874967425894,128
300,tanh,HLA-A2602,202,5,1.04217505455,True,3775.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.907246376812,0.716981132075,0.568496970914,0.986111111111,0.921348314607,134,0.68152438533,4
301,tanh,HLA-A2602,202,5,1.05059194565,True,3775.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.946859903382,0.807692307692,0.619610584682,0.993434343434,0.955555555556,134,0.696719027364,8
302,tanh,HLA-A2602,202,5,1.051623106,True,3775.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.938164251208,0.826086956522,0.609387861928,0.99696969697,0.977777777778,134,0.705954986247,16
303,tanh,HLA-A2602,202,5,1.05657982826,True,3775.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.88309178744,0.695652173913,0.548051525406,0.999242424242,0.977777777778,134,0.707742591192,64
304,tanh,HLA-A2602,202,5,1.06184697151,True,3775.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.888888888889,0.755555555556,0.551459099657,1.0,0.988764044944,134,0.717276484233,128
305,tanh,HLA-A2602,202,10,0.976719856262,True,3775.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.890821256039,0.790697674419,0.568496970914,0.999747474747,0.977272727273,134,0.706848788719,4
306,tanh,HLA-A2602,202,10,0.974114894867,True,3775.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.910144927536,0.765957446809,0.566225254746,0.999494949495,0.977777777778,134,0.722937233226,8
307,tanh,HLA-A2602,202,10,0.976207971573,True,3775.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.904347826087,0.782608695652,0.566225254746,0.999494949495,0.977272727273,134,0.71638268176,16
308,tanh,HLA-A2602,202,10,0.97950387001,True,3775.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.813526570048,0.612244897959,0.449231872121,1.0,1.0,134,0.737238072787,64
309,tanh,HLA-A2602,202,10,0.992290019989,True,3775.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.84154589372,0.734693877551,0.481035898465,0.999747474747,0.977777777778,134,0.719659957493,128
310,tanh,HLA-A2602,202,32,1.08539891243,True,3775.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.928502415459,0.8,0.613931294263,1.0,0.988764044944,134,0.735748401999,4
311,tanh,HLA-A2602,202,32,0.989336967468,True,3775.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.869565217391,0.708333333333,0.523062647564,1.0,0.988764044944,134,0.741707085149,8
312,tanh,HLA-A2602,202,32,0.982429981232,True,3775.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.885990338164,0.723404255319,0.551459099657,1.0,1.0,134,0.745580229197,16
313,tanh,HLA-A2602,202,32,1.1989710331,True,3775.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.864734299517,0.697674418605,0.500345485889,1.0,1.0,134,0.745580229197,64
314,tanh,HLA-A2602,202,32,1.09838604927,True,3775.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.853140096618,0.636363636364,0.507160634391,0.999747474747,0.988764044944,134,0.744388492567,128
315,tanh,HLA-A2602,202,64,1.01585912704,True,3775.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.888888888889,0.682926829268,0.544643951155,0.999747474747,0.988505747126,134,0.738131875259,4
